ID,TREAT,TREAT_LABEL,POSITION,TENURE,FAMILIARITY,INDUSTRY,EMP_SIZE,REVENUE,EXPORT_PCT,OWNERSHIP,SUPPLY_POS,ESG_REP,ISO14001,ENV_INSP,ENV_PEN,EPR_REP,AWR1,AWR2,AWR3,AWR4,AWR5,AWR_MEAN,EO1,EO2,EO3,EO4,EO5,EO_MEAN,CC1,CC2,CC3,CC4,CC5,CC_MEAN,RC1,RC2,RC3,RC4,RC5,RC_MEAN,RP1,RP2,RP3,RP4,RP_MEAN,REP1,REP2,REP3,REP4,REP_MEAN,MP1,MP2,MP3,MP4,MP_MEAN,MC1,MC2,MC3,BAE_MKT,BAE_PROD,BAE_OPS,BAE_TRAIN,BAE_EPR,CI1,CI2,CI3,CI4,CI5,CI_MEAN,PP1,PP2,PP3,PP4,PP_MEAN,T_REGULATORY,T_REPUTATIONAL,T_MARKET,CI_ZSCORED
349,0,Control,3,5,5,1,4,3,33,1,2,0,0,1,0,1,3,4,3,3,3,3.2,3,4,4,3,4,3.6,3,2,4,3,3,3.0,7,7,7,7,7,7.0,6,6,6,5,5.75,5,4,4,4,4.25,3,4,4,4,3.75,4,5,4,23.0,27.0,25.0,12.0,13.0,5,5,6,4,5,5.0,4,4,4,4,4.0,0,0,0,0.3194
350,2,Reputational,3,9,7,2,4,3,38,3,1,0,0,0,0,1,3,4,4,3,3,3.4,2,4,3,4,3,3.2,3,3,3,3,3,3.0,4,3,3,3,3,3.2,5,6,6,5,5.5,5,5,5,5,5.0,5,4,4,5,4.5,5,6,5,18.0,22.0,23.0,16.0,21.0,4,3,3,3,4,3.4,5,5,6,4,5.0,0,1,0,-1.2944
351,3,Market,3,7,4,4,4,1,33,1,2,0,0,0,0,0,4,4,4,4,4,4.0,1,2,2,3,1,1.8,4,4,4,5,3,4.0,5,6,6,6,5,5.6,3,4,4,4,3.75,3,2,4,3,3.0,3,4,3,4,3.5,5,5,5,24.0,28.0,23.0,6.0,19.0,7,7,7,6,6,6.6,3,2,3,3,2.75,0,0,1,1.9332
352,1,Regulatory,3,7,5,1,3,4,44,1,2,0,0,0,0,0,4,4,5,4,4,4.2,4,2,3,4,3,3.2,3,2,2,3,2,2.4,4,5,5,5,4,4.6,5,6,6,6,5.75,4,5,3,4,4.0,3,4,3,3,3.25,6,4,5,26.0,16.0,16.0,7.0,35.0,4,5,5,4,3,4.2,6,5,5,5,5.25,1,0,0,-0.4875
353,3,Market,4,7,4,1,5,1,32,1,4,1,0,0,0,1,7,6,6,6,7,6.4,3,2,4,5,3,3.4,2,4,3,4,3,3.2,5,5,5,5,5,5.0,5,5,4,4,4.5,3,4,4,4,3.75,3,3,3,5,3.5,5,5,6,23.0,28.0,19.0,11.0,19.0,5,6,5,5,5,5.2,5,5,5,4,4.75,0,0,1,0.5211
354,1,Regulatory,1,4,7,2,4,1,25,2,1,1,1,0,0,1,5,4,4,5,5,4.6,4,5,5,4,5,4.6,2,2,3,3,3,2.6,5,5,5,5,5,5.0,5,5,4,4,4.5,3,4,4,2,3.25,4,3,4,4,3.75,4,3,4,17.0,29.0,26.0,14.0,14.0,6,7,6,6,7,6.4,5,6,5,4,5.0,1,0,0,1.7315
355,1,Regulatory,5,11,6,3,4,4,16,3,3,0,1,1,0,1,5,4,4,4,4,4.2,5,5,5,6,5,5.2,4,3,4,3,3,3.4,4,5,4,4,4,4.2,5,5,6,6,5.5,4,4,4,4,4.0,6,6,6,6,6.0,5,3,4,26.0,25.0,21.0,4.0,24.0,7,6,5,7,6,6.2,5,4,4,4,4.25,1,0,0,1.5298
356,1,Regulatory,5,21,3,3,5,2,27,4,5,1,0,0,0,0,5,5,6,5,5,5.2,3,4,3,4,4,3.6,3,3,3,3,3,3.0,5,5,5,5,5,5.0,4,4,4,5,4.25,5,5,6,4,5.0,3,3,3,3,3.0,5,4,3,20.0,22.0,24.0,8.0,26.0,5,6,5,4,5,5.0,4,5,5,4,4.5,1,0,0,0.3194
357,3,Market,7,12,5,2,4,1,23,1,2,0,0,0,0,1,4,5,3,4,4,4.0,5,4,6,6,6,5.4,4,4,5,5,5,4.6,4,4,3,4,3,3.6,3,5,5,4,4.25,4,5,5,6,5.0,3,4,3,4,3.5,3,5,5,23.0,22.0,25.0,12.0,18.0,4,5,4,4,4,4.2,3,3,3,3,3.0,0,0,1,-0.4875
358,1,Regulatory,1,2,7,1,3,3,24,1,4,0,0,0,0,0,4,4,5,4,4,4.2,3,4,3,4,3,3.4,4,4,4,4,4,4.0,4,3,3,3,3,3.2,4,5,5,4,4.5,7,7,7,7,7.0,6,6,5,6,5.75,5,4,6,25.0,23.0,24.0,9.0,19.0,3,4,4,4,3,3.6,5,5,4,5,4.75,1,0,0,-1.0927
359,0,Control,7,17,6,6,3,1,4,4,1,0,1,0,0,0,6,6,6,6,6,6.0,3,2,3,3,4,3.0,4,5,3,4,4,4.0,5,4,4,4,4,4.2,5,5,4,5,4.75,3,4,5,4,4.0,5,5,5,5,5.0,5,5,6,33.0,21.0,26.0,10.0,10.0,4,4,5,5,4,4.4,4,4,4,3,3.75,0,0,0,-0.2858
360,2,Reputational,3,5,5,2,2,3,21,1,2,1,0,0,0,1,7,6,6,5,6,6.0,4,3,3,4,3,3.4,4,3,2,3,3,3.0,6,6,6,7,6,6.2,3,4,4,4,3.75,2,1,1,2,1.5,4,4,4,5,4.25,7,6,4,16.0,28.0,26.0,6.0,24.0,7,6,7,6,7,6.6,5,6,4,5,5.0,0,1,0,1.9332
361,3,Market,2,4,5,5,2,1,31,2,4,0,1,1,0,0,3,4,4,4,2,3.4,2,1,1,1,2,1.4,4,3,2,2,3,2.8,3,4,3,3,3,3.2,5,4,6,5,5.0,5,5,4,4,4.5,2,2,2,2,2.0,5,5,5,25.0,22.0,22.0,7.0,24.0,5,4,6,5,4,4.8,4,5,5,4,4.5,0,0,1,0.1177
362,0,Control,5,13,3,3,6,4,41,1,2,1,1,0,0,1,3,2,2,3,2,2.4,3,4,3,3,2,3.0,4,5,4,4,4,4.2,5,6,5,5,6,5.4,5,5,6,5,5.25,5,5,4,4,4.5,6,6,5,5,5.5,4,6,4,24.0,23.0,28.0,11.0,14.0,4,4,4,3,4,3.8,5,5,4,4,4.5,0,0,0,-0.891
363,0,Control,7,14,4,1,5,2,15,1,2,0,1,0,0,1,3,3,4,3,5,3.6,4,3,4,3,4,3.6,2,3,4,3,3,3.0,5,5,6,5,5,5.2,6,5,6,5,5.5,3,4,4,2,3.25,4,5,5,4,4.5,3,4,3,27.0,26.0,26.0,10.0,11.0,5,5,5,5,5,5.0,3,2,3,3,2.75,0,0,0,0.3194
364,2,Reputational,5,3,4,5,2,3,21,1,4,0,0,1,0,0,6,5,4,5,5,5.0,1,2,2,2,2,1.8,3,3,3,4,3,3.2,4,4,4,5,4,4.2,5,5,6,6,5.5,5,6,5,5,5.25,2,3,2,3,2.5,4,4,5,26.0,20.0,25.0,12.0,17.0,5,5,5,4,5,4.8,6,6,6,6,6.0,0,1,0,0.1177
365,3,Market,3,11,4,1,1,2,20,4,2,0,0,0,0,1,3,4,4,3,3,3.4,4,4,5,5,5,4.6,4,5,4,3,4,4.0,6,5,5,5,4,5.0,4,3,4,3,3.5,4,4,5,4,4.25,3,3,3,2,2.75,4,4,5,23.0,18.0,25.0,10.0,24.0,4,4,4,3,4,3.8,3,4,5,5,4.25,0,0,1,-0.891
366,1,Regulatory,3,6,5,1,4,2,49,2,4,1,0,1,0,1,5,4,4,4,5,4.4,6,5,5,5,5,5.2,2,2,4,3,2,2.6,6,5,5,5,4,5.0,6,6,6,6,6.0,5,4,4,4,4.25,3,4,3,3,3.25,6,5,4,19.0,22.0,29.0,8.0,22.0,6,6,6,4,5,5.4,5,4,4,4,4.25,1,0,0,0.7229
367,1,Regulatory,4,2,6,2,4,3,76,2,3,0,0,1,0,0,5,5,5,5,5,5.0,3,5,3,4,4,3.8,3,4,3,3,3,3.2,5,5,5,5,6,5.2,5,6,5,5,5.25,2,4,4,3,3.25,4,4,5,4,4.25,7,4,3,27.0,17.0,19.0,13.0,24.0,6,5,6,5,5,5.4,5,5,6,5,5.25,1,0,0,0.7229
368,3,Market,5,6,3,2,2,2,24,1,3,0,0,0,0,0,6,5,5,7,6,5.8,4,4,3,4,4,3.8,4,3,2,4,4,3.4,5,5,4,5,4,4.6,5,5,5,5,5.0,2,3,3,3,2.75,3,3,3,3,3.0,5,5,6,13.0,26.0,23.0,13.0,25.0,5,5,5,4,5,4.8,4,4,6,4,4.5,0,0,1,0.1177
369,3,Market,5,2,4,6,2,4,7,4,1,1,0,1,0,1,3,5,4,3,4,3.8,5,4,4,4,4,4.2,3,4,5,4,4,4.0,5,6,5,7,6,5.8,6,5,6,5,5.5,5,4,4,5,4.5,3,3,4,4,3.5,5,5,4,25.0,20.0,23.0,8.0,24.0,5,4,4,5,4,4.4,3,4,4,3,3.5,0,0,1,-0.2858
370,2,Reputational,2,7,6,2,3,3,33,5,2,1,0,1,0,1,5,7,5,5,6,5.6,4,3,3,3,3,3.2,3,4,5,4,4,4.0,3,3,3,3,3,3.0,6,7,7,7,6.75,4,5,5,4,4.5,3,3,2,3,2.75,4,5,4,26.0,21.0,24.0,9.0,20.0,6,6,5,7,6,6.0,6,6,7,6,6.25,0,1,0,1.328
371,1,Regulatory,1,4,4,1,3,2,9,4,2,0,0,0,0,1,6,5,6,5,5,5.4,4,4,4,4,5,4.2,4,3,3,4,4,3.6,6,5,5,6,6,5.6,5,5,6,5,5.25,4,4,4,4,4.0,4,4,4,5,4.25,7,3,1,17.0,22.0,28.0,13.0,20.0,5,5,4,5,5,4.8,7,5,6,5,5.75,1,0,0,0.1177
372,0,Control,4,2,6,1,3,1,20,1,4,0,0,1,0,0,3,2,4,3,4,3.2,6,5,6,5,5,5.4,3,4,3,3,2,3.0,5,5,4,5,6,5.0,4,4,3,4,3.75,5,4,3,4,4.0,5,6,5,7,5.75,4,5,3,25.0,32.0,24.0,11.0,8.0,4,5,3,4,4,4.0,3,3,2,2,2.5,0,0,0,-0.6892
373,0,Control,5,4,4,5,5,1,10,4,2,1,0,1,0,1,3,4,5,4,4,4.0,5,5,5,5,4,4.8,4,4,4,3,4,3.8,5,5,5,5,4,4.8,6,6,6,6,6.0,4,4,5,4,4.25,1,1,1,2,1.25,5,4,4,20.0,29.0,27.0,15.0,9.0,4,5,4,3,5,4.2,6,5,6,6,5.75,0,0,0,-0.4875
374,2,Reputational,5,5,6,3,3,2,29,5,2,0,0,1,0,1,3,4,5,4,4,4.0,3,3,4,4,3,3.4,2,2,3,4,2,2.6,4,4,4,4,4,4.0,4,3,4,4,3.75,4,4,4,4,4.0,3,3,3,3,3.0,4,5,5,28.0,22.0,21.0,12.0,17.0,6,5,6,6,5,5.6,4,4,5,4,4.25,0,1,0,0.9246
375,3,Market,3,4,3,5,1,2,56,2,2,0,0,0,0,1,5,4,5,5,5,4.8,5,5,6,4,5,5.0,1,2,2,2,2,1.8,5,5,6,5,4,5.0,7,7,6,6,6.5,4,5,4,5,4.5,4,3,3,4,3.5,6,5,4,25.0,29.0,22.0,6.0,18.0,6,5,6,6,6,5.8,4,4,4,4,4.0,0,0,1,1.1263
376,0,Control,5,13,5,2,4,3,17,1,3,1,0,1,0,1,3,4,4,4,4,3.8,4,5,5,5,4,4.6,3,5,5,4,5,4.4,5,6,5,5,4,5.0,3,2,3,3,2.75,4,3,4,3,3.5,2,3,4,2,2.75,4,6,4,31.0,28.0,26.0,3.0,12.0,6,6,5,5,4,5.2,4,4,5,4,4.25,0,0,0,0.5211
377,2,Reputational,6,6,5,3,2,5,22,1,2,1,0,1,0,1,7,6,5,5,7,6.0,5,6,5,5,5,5.2,2,2,3,5,3,3.0,5,4,4,6,5,4.8,4,4,5,4,4.25,6,6,7,6,6.25,3,2,4,3,3.0,4,6,4,25.0,20.0,23.0,14.0,18.0,4,3,2,4,3,3.2,5,5,5,4,4.75,0,1,0,-1.4961
378,2,Reputational,7,8,5,3,4,3,48,1,4,1,1,0,0,1,3,3,3,3,3,3.0,7,6,7,7,5,6.4,4,5,6,6,4,5.0,3,4,3,3,3,3.2,6,7,6,6,6.25,5,7,5,6,5.75,3,4,4,3,3.5,5,6,4,28.0,16.0,22.0,10.0,24.0,3,4,4,5,4,4.0,4,4,5,4,4.25,0,1,0,-0.6892
379,2,Reputational,3,6,6,4,4,4,41,1,3,0,0,0,0,1,5,5,4,4,5,4.6,4,5,5,4,4,4.4,3,4,3,5,5,4.0,5,6,6,6,5,5.6,5,5,5,5,5.0,5,5,6,6,5.5,6,5,4,4,4.75,4,5,5,26.0,25.0,22.0,9.0,18.0,4,5,5,4,4,4.4,6,6,6,5,5.75,0,1,0,-0.2858
380,3,Market,5,17,6,1,4,1,33,6,2,1,0,1,0,1,6,6,6,6,6,6.0,6,5,6,5,4,5.2,3,2,3,5,3,3.2,5,5,5,5,4,4.8,5,5,4,5,4.75,6,5,5,5,5.25,2,3,3,3,2.75,4,5,4,17.0,26.0,30.0,8.0,19.0,6,6,6,7,6,6.2,7,6,7,5,6.25,0,0,1,1.5298
381,2,Reputational,3,5,3,5,4,2,24,1,4,0,1,0,0,0,4,4,5,4,5,4.4,3,4,4,3,3,3.4,2,3,2,3,2,2.4,4,4,3,4,4,3.8,6,6,6,6,6.0,6,6,6,7,6.25,3,3,2,4,3.0,5,6,4,19.0,25.0,26.0,10.0,20.0,6,4,5,5,5,5.0,5,5,5,4,4.75,0,1,0,0.3194
382,0,Control,3,7,4,6,5,3,14,1,4,1,0,1,0,1,3,4,3,4,4,3.6,3,2,2,3,3,2.6,3,3,2,3,3,2.8,5,7,4,6,5,5.4,6,6,5,6,5.75,5,4,4,4,4.25,4,3,3,4,3.5,4,5,6,34.0,19.0,24.0,15.0,8.0,3,3,3,4,4,3.4,4,4,5,4,4.25,0,0,0,-1.2944
383,3,Market,3,3,6,3,5,2,59,1,2,0,0,0,0,0,5,6,6,6,7,6.0,3,3,3,3,4,3.2,4,3,3,4,4,3.6,4,4,4,4,3,3.8,4,4,3,2,3.25,3,3,3,3,3.0,4,3,4,4,3.75,5,3,5,17.0,29.0,35.0,4.0,15.0,6,6,6,5,6,5.8,6,5,7,6,6.0,0,0,1,1.1263
384,2,Reputational,4,4,3,1,2,2,36,1,2,0,0,0,0,0,5,3,4,4,4,4.0,4,4,4,4,3,3.8,3,4,4,5,5,4.2,4,3,4,4,4,3.8,4,4,3,4,3.75,5,5,5,6,5.25,3,3,4,4,3.5,5,6,4,18.0,19.0,32.0,9.0,22.0,4,4,4,4,4,4.0,7,7,6,6,6.5,0,1,0,-0.6892
385,2,Reputational,6,9,6,2,3,3,53,4,1,0,0,0,0,0,3,3,4,3,3,3.2,4,5,5,4,4,4.4,2,2,2,1,2,1.8,4,5,4,3,4,4.0,5,5,5,4,4.75,5,4,4,4,4.25,3,3,2,3,2.75,4,5,4,21.0,30.0,24.0,10.0,15.0,5,4,3,6,5,4.6,4,5,4,4,4.25,0,1,0,-0.0841
386,3,Market,1,5,3,3,2,3,24,4,2,1,1,0,1,0,5,4,4,5,5,4.6,6,5,5,5,5,5.2,4,4,3,3,4,3.6,3,3,1,2,2,2.2,4,5,5,5,4.75,4,5,4,5,4.5,4,5,5,5,4.75,4,5,6,24.0,17.0,23.0,6.0,30.0,7,6,6,6,7,6.4,4,5,5,4,4.5,0,0,1,1.7315
387,2,Reputational,5,10,4,1,5,3,39,1,3,1,1,1,0,1,4,4,4,4,4,4.0,5,4,5,4,5,4.6,4,4,5,4,3,4.0,5,4,4,5,5,4.6,4,3,4,3,3.5,4,4,5,4,4.25,4,4,5,4,4.25,5,7,3,20.0,22.0,22.0,21.0,15.0,4,5,5,5,5,4.8,6,6,5,6,5.75,0,1,0,0.1177
388,3,Market,5,3,6,5,2,3,26,2,3,0,0,1,0,1,3,4,4,3,4,3.6,4,3,3,2,2,2.8,3,1,2,1,2,1.8,5,5,5,4,4,4.6,4,5,5,5,4.75,5,6,5,6,5.5,5,4,4,4,4.25,4,4,5,21.0,16.0,27.0,7.0,29.0,7,6,5,6,5,5.8,4,5,6,5,5.0,0,0,1,1.1263
389,1,Regulatory,3,9,4,6,6,2,28,3,3,0,0,1,0,1,6,7,7,6,7,6.6,4,3,4,4,3,3.6,3,3,3,3,1,2.6,6,7,6,7,6,6.4,3,4,4,4,3.75,4,5,4,4,4.25,4,3,3,4,3.5,6,5,3,29.0,21.0,27.0,11.0,12.0,5,4,5,4,4,4.4,5,4,4,3,4.0,1,0,0,-0.2858
390,3,Market,4,8,5,2,1,2,41,2,2,0,0,0,0,1,4,5,4,5,5,4.6,5,5,5,6,4,5.0,5,5,5,5,5,5.0,4,3,3,4,2,3.2,7,6,6,6,6.25,5,4,4,4,4.25,2,1,1,1,1.25,5,5,7,18.0,20.0,31.0,10.0,21.0,6,6,6,6,6,6.0,6,6,6,7,6.25,0,0,1,1.328
391,2,Reputational,4,2,4,6,6,2,37,4,3,0,1,1,0,1,4,4,4,4,3,3.8,3,3,3,2,3,2.8,3,3,3,3,3,3.0,4,5,5,5,5,4.8,3,3,3,3,3.0,5,5,4,5,4.75,3,3,3,3,3.0,5,6,4,23.0,19.0,22.0,13.0,23.0,6,6,6,7,7,6.4,4,4,4,4,4.0,0,1,0,1.7315
392,3,Market,3,13,6,2,4,4,60,1,2,0,0,0,0,1,4,4,3,4,5,4.0,4,3,4,3,3,3.4,2,2,3,4,2,2.6,4,5,5,6,4,4.8,7,6,7,7,6.75,3,4,4,4,3.75,4,3,2,3,3.0,5,3,4,20.0,23.0,21.0,9.0,27.0,5,6,5,5,5,5.2,6,7,6,5,6.0,0,0,1,0.5211
393,2,Reputational,1,4,3,2,2,3,21,4,2,0,0,0,0,0,4,4,4,4,5,4.2,4,4,4,4,4,4.0,3,3,3,3,4,3.2,5,5,6,6,7,5.8,4,3,4,4,3.75,4,4,3,5,4.0,3,4,3,4,3.5,5,6,5,18.0,21.0,35.0,3.0,23.0,4,5,5,5,5,4.8,4,4,5,5,4.5,0,1,0,0.1177
394,2,Reputational,3,6,5,4,5,3,56,4,3,0,1,1,0,1,5,5,5,5,5,5.0,3,3,1,3,3,2.6,2,2,2,2,2,2.0,5,5,5,6,6,5.4,5,3,5,4,4.25,5,5,5,6,5.25,3,2,3,4,3.0,4,7,5,20.0,24.0,32.0,7.0,17.0,5,5,4,4,4,4.4,4,6,6,5,5.25,0,1,0,-0.2858
395,0,Control,1,12,2,2,4,2,29,2,3,0,0,1,0,1,6,5,6,5,5,5.4,1,1,1,2,1,1.2,4,4,4,3,3,3.6,4,3,4,4,4,3.8,7,7,7,7,7.0,2,3,2,3,2.5,5,5,5,6,5.25,3,6,4,27.0,33.0,25.0,4.0,11.0,5,4,4,4,4,4.2,5,5,5,4,4.75,0,0,0,-0.4875
396,1,Regulatory,4,4,6,6,2,4,45,1,2,1,1,1,0,0,3,2,2,2,2,2.2,4,4,3,4,4,3.8,4,5,5,4,4,4.4,6,5,5,6,5,5.4,5,6,5,6,5.5,3,2,3,2,2.5,4,3,4,4,3.75,7,6,4,26.0,21.0,26.0,8.0,19.0,4,5,5,4,4,4.4,5,5,5,5,5.0,1,0,0,-0.2858
397,2,Reputational,5,16,6,7,1,2,11,1,2,0,0,0,0,0,6,4,4,5,5,4.8,4,4,3,3,3,3.4,2,3,3,2,3,2.6,4,3,4,4,3,3.6,3,4,3,2,3.0,4,4,3,3,3.5,3,4,4,3,3.5,6,7,4,21.0,21.0,25.0,7.0,26.0,6,6,5,6,6,5.8,6,5,5,5,5.25,0,1,0,1.1263
398,2,Reputational,1,16,4,5,2,1,14,4,1,1,0,0,0,0,5,5,5,5,5,5.0,4,5,4,4,4,4.2,2,3,2,2,2,2.2,4,4,5,4,4,4.2,5,5,4,4,4.5,3,2,3,2,2.5,5,5,6,5,5.25,4,5,6,29.0,20.0,17.0,12.0,22.0,6,5,6,7,6,6.0,4,4,5,5,4.5,0,1,0,1.328
399,1,Regulatory,1,3,6,5,1,2,40,1,1,1,0,1,0,1,4,3,4,3,4,3.6,4,4,4,4,4,4.0,3,5,5,4,3,4.0,6,4,5,5,5,5.0,6,6,6,5,5.75,3,3,3,1,2.5,3,4,4,3,3.5,5,3,3,20.0,23.0,24.0,6.0,27.0,4,5,4,4,4,4.2,6,6,5,6,5.75,1,0,0,-0.4875
400,0,Control,5,21,4,3,3,4,18,1,5,1,1,1,0,0,5,6,6,5,5,5.4,3,3,3,3,3,3.0,3,4,3,2,5,3.4,4,6,5,6,6,5.4,5,5,5,5,5.0,3,4,3,4,3.5,4,4,3,4,3.75,6,5,3,31.0,31.0,22.0,8.0,8.0,6,5,6,6,5,5.6,4,5,4,3,4.0,0,0,0,0.9246
401,3,Market,5,9,6,7,2,2,58,3,1,0,0,1,0,0,4,4,3,3,4,3.6,5,4,4,3,4,4.0,4,5,4,4,4,4.2,5,5,5,5,5,5.0,6,5,6,5,5.5,3,3,4,3,3.25,5,4,4,4,4.25,4,5,7,19.0,25.0,31.0,12.0,13.0,6,6,6,5,5,5.6,4,5,5,6,5.0,0,0,1,0.9246
402,0,Control,1,8,7,1,4,2,66,1,3,1,0,1,0,0,5,5,4,5,4,4.6,3,2,3,3,2,2.6,3,3,4,4,2,3.2,5,5,5,6,5,5.2,4,4,4,5,4.25,3,3,3,2,2.75,2,1,3,2,2.0,4,2,3,28.0,24.0,24.0,7.0,17.0,3,3,3,3,3,3.0,5,6,5,5,5.25,0,0,0,-1.6979
403,1,Regulatory,4,7,4,2,2,2,35,4,4,0,0,0,0,0,3,4,4,3,4,3.6,4,4,4,4,5,4.2,5,4,3,4,4,4.0,4,5,5,4,4,4.4,4,5,4,5,4.5,6,5,5,5,5.25,4,3,4,3,3.5,6,6,4,20.0,19.0,28.0,5.0,28.0,5,5,6,5,5,5.2,4,4,5,4,4.25,1,0,0,0.5211
404,3,Market,5,6,5,3,2,3,6,1,3,0,0,0,0,1,5,5,6,5,6,5.4,3,3,3,4,5,3.6,5,4,4,4,5,4.4,6,4,5,5,5,5.0,5,6,4,5,5.0,3,4,5,5,4.25,4,4,4,4,4.0,5,4,6,20.0,17.0,23.0,11.0,29.0,4,4,5,5,4,4.4,5,5,5,5,5.0,0,0,1,-0.2858
405,1,Regulatory,5,2,7,7,3,3,16,3,1,0,0,0,0,0,5,4,4,5,4,4.4,5,5,5,5,4,4.8,1,1,1,1,1,1.0,5,5,4,5,6,5.0,6,6,5,6,5.75,5,6,4,5,5.0,3,3,2,3,2.75,6,2,4,17.0,20.0,31.0,11.0,21.0,5,5,4,5,4,4.6,5,4,3,5,4.25,1,0,0,-0.0841
406,1,Regulatory,5,7,5,5,4,3,58,1,5,0,0,1,0,1,3,3,3,3,3,3.0,4,5,5,5,5,4.8,4,3,4,3,3,3.4,6,7,7,7,7,6.8,5,5,6,5,5.25,5,5,5,5,5.0,4,2,4,3,3.25,6,3,4,27.0,25.0,22.0,4.0,22.0,6,7,5,6,6,6.0,3,5,2,3,3.25,1,0,0,1.328
407,0,Control,5,7,3,3,4,3,26,1,5,0,1,0,1,0,2,3,3,3,3,2.8,3,3,4,3,4,3.4,4,2,2,4,2,2.8,5,5,4,5,5,4.8,6,7,6,6,6.25,4,4,4,5,4.25,5,5,5,5,5.0,5,4,5,26.0,34.0,24.0,11.0,5.0,4,4,2,4,4,3.6,5,5,5,5,5.0,0,0,0,-1.0927
408,3,Market,2,8,4,3,4,4,20,1,2,1,0,1,0,0,4,4,4,4,4,4.0,2,4,2,2,3,2.6,4,4,4,3,4,3.8,3,5,4,3,5,4.0,5,5,5,5,5.0,5,6,6,5,5.5,4,3,4,5,4.0,6,4,5,25.0,20.0,16.0,17.0,22.0,6,6,5,6,6,5.8,4,3,4,4,3.75,0,0,1,1.1263
409,0,Control,4,10,6,1,1,3,33,3,2,0,0,0,0,1,2,3,2,2,3,2.4,5,6,5,4,6,5.2,3,3,4,4,4,3.6,5,5,5,5,5,5.0,6,5,6,6,5.75,4,4,3,3,3.5,3,3,3,3,3.0,4,4,5,35.0,24.0,22.0,8.0,11.0,7,7,7,7,7,7.0,5,5,4,4,4.5,0,0,0,2.3367
410,2,Reputational,5,3,6,3,1,3,58,4,2,0,0,0,1,0,3,4,3,3,3,3.2,3,3,3,3,3,3.0,4,2,3,2,2,2.6,3,3,3,3,4,3.2,6,6,6,6,6.0,5,5,5,5,5.0,4,4,5,4,4.25,5,6,4,27.0,26.0,20.0,5.0,22.0,2,4,3,4,3,3.2,5,4,4,5,4.5,0,1,0,-1.4961
411,2,Reputational,3,17,4,1,6,1,32,1,2,1,0,0,0,0,3,3,3,3,4,3.2,4,3,4,5,4,4.0,4,4,3,4,4,3.8,5,5,5,5,5,5.0,7,6,6,6,6.25,5,6,7,6,6.0,3,4,5,4,4.0,6,7,4,23.0,23.0,24.0,7.0,23.0,6,6,6,6,6,6.0,4,5,5,5,4.75,0,1,0,1.328
412,0,Control,5,10,4,6,3,3,32,2,4,0,1,1,0,1,7,7,6,7,7,6.8,3,3,3,3,4,3.2,2,3,3,3,4,3.0,5,5,4,5,5,4.8,4,5,5,4,4.5,5,4,4,4,4.25,2,2,2,2,2.0,5,4,3,27.0,25.0,28.0,10.0,10.0,3,4,5,4,5,4.2,4,4,5,4,4.25,0,0,0,-0.4875
413,3,Market,5,4,4,2,3,4,23,1,2,1,0,1,0,1,5,6,7,6,6,6.0,4,4,4,4,3,3.8,3,4,4,4,4,3.8,6,6,5,5,6,5.6,7,6,6,6,6.25,5,5,3,4,4.25,1,3,3,2,2.25,5,4,7,25.0,23.0,25.0,14.0,13.0,6,6,6,6,6,6.0,5,5,6,5,5.25,0,0,1,1.328
414,3,Market,5,3,5,1,2,2,8,1,1,0,0,0,0,1,5,6,4,4,6,5.0,5,5,4,3,5,4.4,4,5,5,5,4,4.6,5,4,4,5,4,4.4,2,3,3,3,2.75,6,5,5,6,5.5,4,3,4,3,3.5,5,4,5,30.0,13.0,30.0,9.0,18.0,7,7,7,7,6,6.8,5,6,6,6,5.75,0,0,1,2.1349
415,1,Regulatory,2,7,4,4,3,3,10,2,3,0,0,1,0,1,3,4,4,4,3,3.6,3,3,3,5,4,3.6,4,5,5,4,5,4.6,5,6,4,5,6,5.2,6,6,6,6,6.0,3,4,3,4,3.5,4,4,4,4,4.0,7,4,3,16.0,16.0,27.0,15.0,26.0,6,4,4,5,4,4.6,5,6,4,5,5.0,1,0,0,-0.0841
416,1,Regulatory,5,5,3,6,5,2,19,1,1,1,1,0,0,1,3,3,3,3,3,3.0,4,4,5,4,4,4.2,3,4,3,3,3,3.2,5,5,5,5,4,4.8,5,5,5,5,5.0,3,3,3,3,3.0,4,5,3,4,4.0,5,5,5,25.0,18.0,21.0,10.0,26.0,5,5,5,5,5,5.0,7,6,6,7,6.5,1,0,0,0.3194
417,0,Control,5,10,5,3,5,4,15,3,3,0,1,1,0,0,3,3,3,3,4,3.2,4,4,4,4,5,4.2,2,3,2,1,2,2.0,4,5,4,4,4,4.2,5,4,4,4,4.25,3,4,4,4,3.75,5,5,5,5,5.0,5,5,3,28.0,26.0,18.0,9.0,19.0,5,5,5,5,5,5.0,3,3,3,3,3.0,0,0,0,0.3194
418,0,Control,5,7,7,6,2,3,4,2,4,0,0,0,0,0,4,3,3,3,4,3.4,5,5,5,5,4,4.8,2,3,2,2,3,2.4,4,4,3,4,4,3.8,4,5,4,5,4.5,4,3,3,4,3.5,3,4,3,5,3.75,6,5,3,34.0,21.0,22.0,7.0,16.0,2,4,2,2,3,2.6,4,4,3,3,3.5,0,0,0,-2.1013
